date,year,month,hr,weekday,workingday,season,weathersit,cnt,registered,casual,temp,hum,windspeed,holiday
2011-06-02,2011,Jun,3,Thursday,1,Summer,Clear,4,4,0,27.060000000000002,44.0,7.0015,Holiday
2011-06-02,2011,Jun,4,Thursday,1,Summer,Clear,3,3,0,27.060000000000002,41.0,12.998000000000001,Holiday
2011-06-02,2011,Jun,5,Thursday,1,Summer,Clear,31,28,3,27.060000000000002,39.0,15.001299999999999,Holiday
2011-06-02,2011,Jun,6,Thursday,1,Summer,Clear,113,106,7,27.060000000000002,39.0,8.9981,Holiday
2011-06-02,2011,Jun,7,Thursday,1,Summer,Clear,304,285,19,28.7,34.0,16.997899999999998,Holiday
2011-06-02,2011,Jun,8,Thursday,1,Summer,Clear,467,442,25,28.7,32.0,19.999499999999998,Holiday
2011-06-02,2011,Jun,9,Thursday,1,Summer,Clear,225,197,28,29.52,26.0,23.9994,Holiday
2011-06-02,2011,Jun,10,Thursday,1,Summer,Clear,139,106,33,29.52,28.000000000000004,32.9975,Holiday
2011-06-02,2011,Jun,11,Thursday,1,Summer,Clear,165,123,42,30.34,28.000000000000004,26.0027,Holiday
2011-06-02,2011,Jun,12,Thursday,1,Summer,Clear,232,193,39,31.16,25.0,31.0009,Holiday
2011-06-02,2011,Jun,13,Thursday,1,Summer,Clear,203,168,35,32.800000000000004,24.0,23.9994,Holiday
2011-06-02,2011,Jun,14,Thursday,1,Summer,Clear,185,142,43,31.98,24.0,22.0028,Holiday
2011-06-02,2011,Jun,15,Thursday,1,Summer,Clear,188,144,44,32.800000000000004,21.0,26.0027,Holiday
2011-06-02,2011,Jun,16,Thursday,1,Summer,Clear,318,255,63,32.800000000000004,22.0,32.9975,Holiday
2011-06-02,2011,Jun,17,Thursday,1,Summer,Clear,572,484,88,31.16,20.0,35.0008,Holiday
2011-06-02,2011,Jun,18,Thursday,1,Summer,Clear,525,451,74,30.34,22.0,26.0027,Holiday
2011-06-02,2011,Jun,19,Thursday,1,Summer,Clear,379,321,58,29.52,23.0,19.999499999999998,Holiday
2011-06-02,2011,Jun,20,Thursday,1,Summer,Clear,337,286,51,28.7,24.0,12.998000000000001,Holiday
2011-06-02,2011,Jun,21,Thursday,1,Summer,Clear,248,215,33,27.060000000000002,31.0,12.998000000000001,Holiday
2011-06-02,2011,Jun,22,Thursday,1,Summer,Clear,155,141,14,26.240000000000002,33.0,16.997899999999998,Holiday
2011-06-02,2011,Jun,23,Thursday,1,Summer,Clear,112,89,23,25.419999999999998,35.0,15.001299999999999,Holiday
2011-06-03,2011,Jun,0,Friday,1,Summer,Clear,68,53,15,25.419999999999998,38.0,19.0012,Holiday
2011-06-03,2011,Jun,1,Friday,1,Summer,Clear,22,15,7,24.599999999999998,38.0,23.9994,Holiday
2011-06-03,2011,Jun,2,Friday,1,Summer,Clear,12,12,0,22.96,43.0,15.001299999999999,Holiday
2011-06-03,2011,Jun,3,Friday,1,Summer,Clear,5,5,0,22.14,49.0,15.001299999999999,Holiday
2011-06-03,2011,Jun,4,Friday,1,Summer,Clear,6,5,1,21.32,48.0,22.0028,Holiday
2011-06-03,2011,Jun,5,Friday,1,Summer,Clear,28,24,4,21.32,48.0,23.9994,Holiday
2011-06-03,2011,Jun,6,Friday,1,Summer,Clear,106,98,8,22.14,45.0,19.999499999999998,Holiday
2011-06-03,2011,Jun,7,Friday,1,Summer,Clear,277,252,25,22.14,45.0,16.997899999999998,Holiday
2011-06-03,2011,Jun,8,Friday,1,Summer,Cloudy,502,471,31,22.96,43.0,22.0028,Holiday
2011-06-03,2011,Jun,9,Friday,1,Summer,Clear,230,194,36,23.779999999999998,40.0,11.0014,Holiday
2011-06-03,2011,Jun,10,Friday,1,Summer,Clear,161,107,54,25.419999999999998,33.0,16.997899999999998,Holiday
2011-06-03,2011,Jun,11,Friday,1,Summer,Clear,192,135,57,26.240000000000002,31.0,22.0028,Holiday
2011-06-03,2011,Jun,12,Friday,1,Summer,Clear,259,208,51,27.060000000000002,27.0,19.0012,Holiday
2011-06-03,2011,Jun,13,Friday,1,Summer,Clear,248,190,58,27.880000000000003,26.0,16.997899999999998,Holiday
2011-06-03,2011,Jun,14,Friday,1,Summer,Clear,240,174,66,28.7,28.000000000000004,19.0012,Holiday
2011-06-03,2011,Jun,15,Friday,1,Summer,Clear,212,156,56,28.7,28.000000000000004,19.0012,Holiday
2011-06-03,2011,Jun,16,Friday,1,Summer,Clear,349,286,63,29.52,26.0,22.0028,Holiday
2011-06-03,2011,Jun,17,Friday,1,Summer,Clear,558,485,73,29.52,25.0,19.0012,Holiday
2011-06-03,2011,Jun,18,Friday,1,Summer,Clear,564,488,76,28.7,24.0,19.999499999999998,Holiday
2011-06-03,2011,Jun,19,Friday,1,Summer,Clear,391,338,53,27.880000000000003,26.0,19.0012,Holiday
2011-06-03,2011,Jun,20,Friday,1,Summer,Clear,293,236,57,26.240000000000002,28.999999999999996,11.0014,Holiday
2011-06-03,2011,Jun,21,Friday,1,Summer,Clear,247,196,51,26.240000000000002,28.999999999999996,7.0015,Holiday
2011-06-03,2011,Jun,22,Friday,1,Summer,Clear,171,145,26,25.419999999999998,35.0,0.0,Holiday
2011-06-03,2011,Jun,23,Friday,1,Summer,Clear,171,141,30,23.779999999999998,46.0,7.0015,Holiday
2011-06-04,2011,Jun,0,Saturday,0,Summer,Clear,93,69,24,22.96,52.0,0.0,Holiday
2011-06-04,2011,Jun,1,Saturday,0,Summer,Clear,94,80,14,22.14,64.0,7.0015,Holiday
2011-06-04,2011,Jun,2,Saturday,0,Summer,Clear,59,41,18,22.14,56.00000000000001,12.998000000000001,Holiday
2011-06-04,2011,Jun,3,Saturday,0,Summer,Clear,18,10,8,21.32,59.0,7.0015,Holiday
2011-06-04,2011,Jun,4,Saturday,0,Summer,Clear,15,11,4,21.32,59.0,6.0032,Holiday
2011-06-04,2011,Jun,5,Saturday,0,Summer,Clear,8,5,3,20.5,64.0,0.0,Holiday
2011-06-04,2011,Jun,6,Saturday,0,Summer,Clear,28,17,11,22.14,60.0,0.0,Holiday
2011-06-04,2011,Jun,7,Saturday,0,Summer,Clear,87,60,27,22.96,56.00000000000001,0.0,Holiday
2011-06-04,2011,Jun,8,Saturday,0,Summer,Clear,125,96,29,24.599999999999998,46.0,6.0032,Holiday
2011-06-04,2011,Jun,9,Saturday,0,Summer,Clear,224,169,55,25.419999999999998,43.0,8.9981,Holiday
2011-06-04,2011,Jun,10,Saturday,0,Summer,Clear,317,202,115,26.240000000000002,38.0,7.0015,Holiday
2011-06-04,2011,Jun,11,Saturday,0,Summer,Clear,369,249,120,27.060000000000002,36.0,8.9981,Holiday
2011-06-04,2011,Jun,12,Saturday,0,Summer,Clear,420,270,150,28.7,32.0,11.0014,Holiday
2011-06-04,2011,Jun,13,Saturday,0,Summer,Clear,456,268,188,30.34,28.000000000000004,8.9981,Holiday
2011-06-04,2011,Jun,14,Saturday,0,Summer,Clear,451,258,193,30.34,33.0,15.001299999999999,Holiday
2011-06-04,2011,Jun,15,Saturday,0,Summer,Cloudy,404,224,180,30.34,27.0,27.999299999999998,Holiday
2011-06-04,2011,Jun,16,Saturday,0,Summer,Cloudy,440,272,168,29.52,30.0,8.9981,Holiday
2011-06-04,2011,Jun,17,Saturday,0,Summer,Cloudy,344,202,142,29.52,34.0,16.997899999999998,Holiday
2011-06-04,2011,Jun,18,Saturday,0,Summer,Cloudy,341,214,127,30.34,30.0,11.0014,Holiday
2011-06-04,2011,Jun,19,Saturday,0,Summer,Cloudy,285,206,79,28.7,39.0,6.0032,Holiday
2011-06-04,2011,Jun,20,Saturday,0,Summer,Cloudy,239,149,90,28.7,48.0,6.0032,Holiday
2011-06-04,2011,Jun,21,Saturday,0,Summer,Cloudy,185,139,46,27.060000000000002,47.0,7.0015,Holiday
2011-06-04,2011,Jun,22,Saturday,0,Summer,Clear,190,141,49,26.240000000000002,56.99999999999999,15.001299999999999,Holiday
2011-06-04,2011,Jun,23,Saturday,0,Summer,Cloudy,150,121,29,26.240000000000002,56.99999999999999,0.0,Holiday
2011-06-05,2011,Jun,0,Sunday,0,Summer,Clear,113,90,23,26.240000000000002,56.99999999999999,6.0032,Holiday
2011-06-05,2011,Jun,1,Sunday,0,Summer,Cloudy,96,70,26,26.240000000000002,61.0,11.0014,Holiday
2011-06-05,2011,Jun,2,Sunday,0,Summer,Cloudy,64,48,16,26.240000000000002,61.0,11.0014,Holiday
2011-06-05,2011,Jun,3,Sunday,0,Summer,Cloudy,47,25,22,25.419999999999998,65.0,11.0014,Holiday
2011-06-05,2011,Jun,4,Sunday,0,Summer,Cloudy,12,8,4,25.419999999999998,65.0,11.0014,Holiday
2011-06-05,2011,Jun,5,Sunday,0,Summer,Cloudy,6,5,1,25.419999999999998,61.0,8.9981,Holiday
2011-06-05,2011,Jun,6,Sunday,0,Summer,Cloudy,21,11,10,25.419999999999998,61.0,7.0015,Holiday
2011-06-05,2011,Jun,7,Sunday,0,Summer,Cloudy,27,19,8,24.599999999999998,73.0,16.997899999999998,Holiday
2011-06-05,2011,Jun,8,Sunday,0,Summer,Cloudy,98,74,24,24.599999999999998,73.0,16.997899999999998,Holiday
2011-06-05,2011,Jun,9,Sunday,0,Summer,Cloudy,164,111,53,24.599999999999998,78.0,12.998000000000001,Holiday
2011-06-05,2011,Jun,10,Sunday,0,Summer,Cloudy,251,168,83,25.419999999999998,73.0,6.0032,Holiday
2011-06-05,2011,Jun,11,Sunday,0,Summer,Cloudy,335,214,121,26.240000000000002,69.0,7.0015,Holiday
2011-06-05,2011,Jun,12,Sunday,0,Summer,Cloudy,335,212,123,26.240000000000002,69.0,7.0015,Holiday
2011-06-05,2011,Jun,13,Sunday,0,Summer,Clear,367,213,154,27.060000000000002,65.0,7.0015,Holiday
2011-06-05,2011,Jun,14,Sunday,0,Summer,Clear,385,224,161,28.7,57.99999999999999,11.0014,Holiday
2011-06-05,2011,Jun,15,Sunday,0,Summer,Clear,417,256,161,28.7,54.0,0.0,Holiday
2011-06-05,2011,Jun,16,Sunday,0,Summer,Clear,398,260,138,29.52,51.0,6.0032,Holiday
2011-06-05,2011,Jun,17,Sunday,0,Summer,Clear,390,264,126,30.34,51.0,0.0,Holiday
2011-06-05,2011,Jun,18,Sunday,0,Summer,Clear,363,239,124,28.7,57.99999999999999,7.0015,Holiday
2011-06-05,2011,Jun,19,Sunday,0,Summer,Clear,357,249,108,27.880000000000003,65.0,11.0014,Holiday
2011-06-05,2011,Jun,20,Sunday,0,Summer,Clear,279,195,84,27.060000000000002,69.0,12.998000000000001,Holiday
2011-06-05,2011,Jun,21,Sunday,0,Summer,Clear,165,111,54,26.240000000000002,73.0,11.0014,Holiday
2011-06-05,2011,Jun,22,Sunday,0,Summer,Clear,130,94,36,26.240000000000002,78.0,15.001299999999999,Holiday
2011-06-05,2011,Jun,23,Sunday,0,Summer,Clear,86,61,25,25.419999999999998,78.0,8.9981,Holiday
2011-06-06,2011,Jun,0,Monday,1,Summer,Clear,29,18,11,25.419999999999998,78.0,8.9981,Holiday
2011-06-06,2011,Jun,1,Monday,1,Summer,Clear,14,5,9,24.599999999999998,83.0,8.9981,Holiday
2011-06-06,2011,Jun,2,Monday,1,Summer,Clear,8,4,4,23.779999999999998,88.0,7.0015,Holiday
2011-06-06,2011,Jun,3,Monday,1,Summer,Clear,5,3,2,23.779999999999998,88.0,0.0,Holiday
2011-06-06,2011,Jun,4,Monday,1,Summer,Clear,8,4,4,22.96,94.0,7.0015,Holiday
2011-06-06,2011,Jun,5,Monday,1,Summer,Clear,31,24,7,22.96,88.0,6.0032,Holiday
2011-06-06,2011,Jun,6,Monday,1,Summer,Clear,112,101,11,23.779999999999998,88.0,0.0,Holiday
2011-06-06,2011,Jun,7,Monday,1,Summer,Clear,299,281,18,25.419999999999998,78.0,7.0015,Holiday
2011-06-06,2011,Jun,8,Monday,1,Summer,Clear,438,410,28,26.240000000000002,73.0,6.0032,Holiday
2011-06-06,2011,Jun,9,Monday,1,Summer,Clear,188,162,26,28.7,57.99999999999999,11.0014,Holiday
2011-06-06,2011,Jun,10,Monday,1,Summer,Clear,95,64,31,29.52,51.0,15.001299999999999,Holiday
2011-06-06,2011,Jun,11,Monday,1,Summer,Clear,111,72,39,30.34,42.0,8.9981,Holiday
2011-06-06,2011,Jun,12,Monday,1,Summer,Clear,153,128,25,31.16,37.0,11.0014,Holiday
2011-06-06,2011,Jun,13,Monday,1,Summer,Clear,180,152,28,31.98,35.0,0.0,Holiday
2011-06-06,2011,Jun,14,Monday,1,Summer,Clear,145,99,46,31.98,31.0,8.9981,Holiday
2011-06-06,2011,Jun,15,Monday,1,Summer,Clear,165,127,38,32.800000000000004,28.999999999999996,12.998000000000001,Holiday
2011-06-06,2011,Jun,16,Monday,1,Summer,Clear,267,233,34,31.16,33.0,8.9981,Holiday
2011-06-06,2011,Jun,17,Monday,1,Summer,Clear,579,516,63,31.98,33.0,19.0012,Holiday
2011-06-06,2011,Jun,18,Monday,1,Summer,Clear,556,500,56,31.16,31.0,8.9981,Holiday
2011-06-06,2011,Jun,19,Monday,1,Summer,Clear,407,343,64,29.52,54.0,12.998000000000001,Holiday
2011-06-06,2011,Jun,20,Monday,1,Summer,Clear,336,277,59,27.880000000000003,61.0,8.9981,Holiday
2011-06-06,2011,Jun,21,Monday,1,Summer,Clear,189,160,29,27.060000000000002,56.99999999999999,6.0032,Holiday
2011-06-06,2011,Jun,22,Monday,1,Summer,Clear,173,137,36,27.060000000000002,61.0,6.0032,Holiday
2011-06-06,2011,Jun,23,Monday,1,Summer,Clear,60,55,5,26.240000000000002,69.0,6.0032,Holiday
2011-06-07,2011,Jun,0,Tuesday,1,Summer,Clear,20,15,5,26.240000000000002,65.0,6.0032,Holiday
2011-06-07,2011,Jun,1,Tuesday,1,Summer,Clear,4,2,2,25.419999999999998,69.0,8.9981,Holiday
2011-06-07,2011,Jun,2,Tuesday,1,Summer,Clear,5,2,3,24.599999999999998,73.0,6.0032,Holiday
2011-06-07,2011,Jun,3,Tuesday,1,Summer,Clear,2,1,1,24.599999999999998,73.0,6.0032,Holiday
2011-06-07,2011,Jun,4,Tuesday,1,Summer,Clear,5,3,2,23.779999999999998,83.0,8.9981,Holiday
2011-06-07,2011,Jun,5,Tuesday,1,Summer,Clear,32,30,2,23.779999999999998,88.0,11.0014,Holiday
2011-06-07,2011,Jun,6,Tuesday,1,Summer,Clear,126,116,10,24.599999999999998,78.0,8.9981,Holiday
2011-06-07,2011,Jun,7,Tuesday,1,Summer,Cloudy,334,311,23,26.240000000000002,69.0,12.998000000000001,Holiday
2011-06-07,2011,Jun,8,Tuesday,1,Summer,Cloudy,477,432,45,27.880000000000003,61.0,8.9981,Holiday
2011-06-07,2011,Jun,9,Tuesday,1,Summer,Cloudy,217,190,27,29.52,57.99999999999999,15.001299999999999,Holiday
2011-06-07,2011,Jun,10,Tuesday,1,Summer,Cloudy,123,86,37,31.16,48.0,12.998000000000001,Holiday
2011-06-07,2011,Jun,11,Tuesday,1,Summer,Cloudy,151,113,38,31.16,52.0,16.997899999999998,Holiday
2011-06-07,2011,Jun,12,Tuesday,1,Summer,Cloudy,183,141,42,32.800000000000004,46.0,19.0012,Holiday
2011-06-07,2011,Jun,13,Tuesday,1,Summer,Cloudy,196,141,55,32.800000000000004,43.0,16.997899999999998,Holiday
2011-06-07,2011,Jun,14,Tuesday,1,Summer,Cloudy,146,112,34,32.800000000000004,43.0,19.0012,Holiday
2011-06-07,2011,Jun,15,Tuesday,1,Summer,Cloudy,183,127,56,33.62,41.0,22.0028,Holiday
2011-06-07,2011,Jun,16,Tuesday,1,Summer,Clear,308,253,55,32.800000000000004,38.0,15.001299999999999,Holiday
2011-06-07,2011,Jun,17,Tuesday,1,Summer,Clear,539,475,64,32.800000000000004,43.0,16.997899999999998,Holiday
2011-06-07,2011,Jun,18,Tuesday,1,Summer,Clear,551,479,72,31.98,46.0,19.0012,Holiday
2011-06-07,2011,Jun,19,Tuesday,1,Summer,Clear,424,355,69,31.16,48.0,16.997899999999998,Holiday
2011-06-07,2011,Jun,20,Tuesday,1,Summer,Clear,346,301,45,30.34,56.00000000000001,8.9981,Holiday
2011-06-07,2011,Jun,21,Tuesday,1,Summer,Clear,218,187,31,29.52,70.0,8.9981,Holiday
2011-06-07,2011,Jun,22,Tuesday,1,Summer,Clear,153,126,27,28.7,65.0,8.9981,Holiday
2011-06-07,2011,Jun,23,Tuesday,1,Summer,Clear,90,72,18,27.880000000000003,79.0,7.0015,Holiday
2011-06-08,2011,Jun,0,Wednesday,1,Summer,Clear,41,29,12,27.060000000000002,89.0,8.9981,Holiday
2011-06-08,2011,Jun,1,Wednesday,1,Summer,Clear,23,20,3,27.060000000000002,78.0,0.0,Holiday
2011-06-08,2011,Jun,2,Wednesday,1,Summer,Clear,7,7,0,26.240000000000002,89.0,6.0032,Holiday
2011-06-08,2011,Jun,3,Wednesday,1,Summer,Clear,3,1,2,26.240000000000002,89.0,6.0032,Holiday
2011-06-08,2011,Jun,4,Wednesday,1,Summer,Clear,6,6,0,25.419999999999998,83.0,0.0,Holiday
2011-06-08,2011,Jun,5,Wednesday,1,Summer,Clear,21,21,0,25.419999999999998,88.0,0.0,Holiday
2011-06-08,2011,Jun,6,Wednesday,1,Summer,Clear,116,103,13,26.240000000000002,89.0,8.9981,Holiday
2011-06-08,2011,Jun,7,Wednesday,1,Summer,Clear,353,329,24,27.060000000000002,74.0,7.0015,Holiday
2011-06-08,2011,Jun,8,Wednesday,1,Summer,Clear,481,435,46,31.16,57.99999999999999,11.0014,Holiday
2011-06-08,2011,Jun,9,Wednesday,1,Summer,Clear,202,168,34,31.16,57.99999999999999,11.0014,Holiday
2011-06-08,2011,Jun,10,Wednesday,1,Summer,Clear,90,63,27,33.62,43.0,15.001299999999999,Holiday
2011-06-08,2011,Jun,11,Wednesday,1,Summer,Clear,134,106,28,34.44,41.0,12.998000000000001,Holiday
2011-06-08,2011,Jun,12,Wednesday,1,Summer,Clear,149,134,15,36.08,42.0,8.9981,Holiday
2011-06-08,2011,Jun,13,Wednesday,1,Summer,Clear,136,116,20,36.9,42.0,0.0,Holiday
2011-06-08,2011,Jun,14,Wednesday,1,Summer,Clear,155,111,44,37.72,40.0,16.997899999999998,Holiday
2011-06-08,2011,Jun,15,Wednesday,1,Summer,Clear,128,100,28,37.72,40.0,11.0014,Holiday
2011-06-08,2011,Jun,16,Wednesday,1,Summer,Clear,233,199,34,37.72,40.0,15.001299999999999,Holiday
2011-06-08,2011,Jun,17,Wednesday,1,Summer,Clear,506,426,80,37.72,35.0,15.001299999999999,Holiday
2011-06-08,2011,Jun,18,Wednesday,1,Summer,Clear,459,398,61,36.9,37.0,15.001299999999999,Holiday
2011-06-08,2011,Jun,19,Wednesday,1,Summer,Clear,384,323,61,33.62,59.0,8.9981,Holiday
2011-06-08,2011,Jun,20,Wednesday,1,Summer,Clear,280,225,55,32.800000000000004,63.0,8.9981,Holiday
2011-06-08,2011,Jun,21,Wednesday,1,Summer,Clear,202,168,34,32.800000000000004,66.0,8.9981,Holiday
2011-06-08,2011,Jun,22,Wednesday,1,Summer,Clear,176,139,37,31.16,75.0,11.0014,Holiday
2011-06-08,2011,Jun,23,Wednesday,1,Summer,Clear,116,98,18,31.16,75.0,12.998000000000001,Holiday
2011-06-09,2011,Jun,0,Thursday,1,Summer,Cloudy,47,40,7,30.34,79.0,8.9981,Holiday
2011-06-09,2011,Jun,1,Thursday,1,Summer,Clear,16,13,3,30.34,79.0,7.0015,Holiday
2011-06-09,2011,Jun,2,Thursday,1,Summer,Cloudy,6,6,0,29.52,84.0,11.0014,Holiday
2011-06-09,2011,Jun,3,Thursday,1,Summer,Cloudy,2,2,0,29.52,84.0,7.0015,Holiday
2011-06-09,2011,Jun,4,Thursday,1,Summer,Cloudy,6,4,2,29.52,79.0,6.0032,Holiday
2011-06-09,2011,Jun,5,Thursday,1,Summer,Cloudy,20,19,1,28.7,84.0,0.0,Holiday
2011-06-09,2011,Jun,6,Thursday,1,Summer,Cloudy,118,105,13,29.52,84.0,6.0032,Holiday
2011-06-09,2011,Jun,7,Thursday,1,Summer,Cloudy,314,283,31,29.52,79.0,8.9981,Holiday
2011-06-09,2011,Jun,8,Thursday,1,Summer,Cloudy,432,400,32,31.16,70.0,7.0015,Holiday
2011-06-09,2011,Jun,9,Thursday,1,Summer,Clear,168,148,20,34.44,49.0,0.0,Holiday
2011-06-09,2011,Jun,10,Thursday,1,Summer,Clear,94,74,20,35.26,50.0,19.0012,Holiday
2011-06-09,2011,Jun,11,Thursday,1,Summer,Clear,118,82,36,36.9,42.0,15.001299999999999,Holiday
2011-06-09,2011,Jun,12,Thursday,1,Summer,Clear,140,100,40,37.72,35.0,12.998000000000001,Holiday
2011-06-09,2011,Jun,13,Thursday,1,Summer,Clear,136,118,18,36.9,37.0,6.0032,Holiday
2011-06-09,2011,Jun,14,Thursday,1,Summer,Clear,118,93,25,37.72,40.0,12.998000000000001,Holiday
2011-06-09,2011,Jun,15,Thursday,1,Summer,Clear,104,86,18,38.54,31.0,11.0014,Holiday
2011-06-09,2011,Jun,16,Thursday,1,Summer,Clear,200,170,30,37.72,33.0,8.9981,Holiday
2011-06-09,2011,Jun,17,Thursday,1,Summer,Clear,409,355,54,36.9,37.0,16.997899999999998,Holiday
2011-06-09,2011,Jun,18,Thursday,1,Summer,Clear,466,414,52,36.08,39.0,19.0012,Holiday
2011-06-09,2011,Jun,19,Thursday,1,Summer,Cloudy,326,271,55,34.44,39.0,22.0028,Holiday
2011-06-09,2011,Jun,20,Thursday,1,Summer,Cloudy,254,214,40,32.800000000000004,43.0,12.998000000000001,Holiday
2011-06-09,2011,Jun,21,Thursday,1,Summer,Light Snow/Rain,171,142,29,31.16,52.0,0.0,Holiday
2011-06-09,2011,Jun,22,Thursday,1,Summer,Cloudy,153,131,22,30.34,57.99999999999999,11.0014,Holiday
2011-06-09,2011,Jun,23,Thursday,1,Summer,Cloudy,97,82,15,30.34,56.99999999999999,11.0014,Holiday
2011-06-10,2011,Jun,0,Friday,1,Summer,Light Snow/Rain,69,61,8,28.7,65.0,15.001299999999999,Holiday
2011-06-10,2011,Jun,1,Friday,1,Summer,Light Snow/Rain,23,18,5,28.7,65.0,15.001299999999999,Holiday
2011-06-10,2011,Jun,2,Friday,1,Summer,Clear,13,7,6,27.880000000000003,69.0,11.0014,Holiday
2011-06-10,2011,Jun,3,Friday,1,Summer,Clear,6,3,3,27.880000000000003,69.0,11.0014,Holiday
2011-06-10,2011,Jun,4,Friday,1,Summer,Clear,4,4,0,27.060000000000002,78.0,11.0014,Holiday
2011-06-10,2011,Jun,5,Friday,1,Summer,Clear,28,28,0,27.060000000000002,78.0,11.0014,Holiday
2011-06-10,2011,Jun,6,Friday,1,Summer,Clear,104,94,10,27.060000000000002,78.0,6.0032,Holiday
2011-06-10,2011,Jun,7,Friday,1,Summer,Clear,267,242,25,29.52,66.0,7.0015,Holiday
2011-06-10,2011,Jun,8,Friday,1,Summer,Clear,452,423,29,30.34,57.99999999999999,8.9981,Holiday
2011-06-10,2011,Jun,9,Friday,1,Summer,Clear,213,176,37,31.16,55.00000000000001,0.0,Holiday
2011-06-10,2011,Jun,10,Friday,1,Summer,Clear,111,88,23,31.98,52.0,0.0,Holiday
2011-06-10,2011,Jun,11,Friday,1,Summer,Clear,153,107,46,33.62,46.0,0.0,Holiday
2011-06-10,2011,Jun,12,Friday,1,Summer,Clear,207,167,40,34.44,44.0,8.9981,Holiday
2011-06-10,2011,Jun,13,Friday,1,Summer,Clear,189,149,40,34.44,44.0,7.0015,Holiday
2011-06-10,2011,Jun,14,Friday,1,Summer,Clear,165,121,44,35.26,39.0,0.0,Holiday
2011-06-10,2011,Jun,15,Friday,1,Summer,Clear,212,163,49,34.44,44.0,7.0015,Holiday
2011-06-10,2011,Jun,16,Friday,1,Summer,Clear,285,239,46,33.62,56.00000000000001,19.999499999999998,Holiday
2011-06-10,2011,Jun,17,Friday,1,Summer,Clear,517,454,63,33.62,52.0,15.001299999999999,Holiday
2011-06-10,2011,Jun,18,Friday,1,Summer,Clear,463,367,96,32.800000000000004,59.0,15.001299999999999,Holiday
2011-06-10,2011,Jun,19,Friday,1,Summer,Clear,306,245,61,31.98,59.0,12.998000000000001,Holiday
2011-06-10,2011,Jun,20,Friday,1,Summer,Clear,250,197,53,31.16,62.0,7.0015,Holiday
2011-06-10,2011,Jun,21,Friday,1,Summer,Clear,218,163,55,31.16,66.0,8.9981,Holiday
2011-06-10,2011,Jun,22,Friday,1,Summer,Clear,185,145,40,29.52,74.0,16.997899999999998,Holiday
2011-06-10,2011,Jun,23,Friday,1,Summer,Clear,146,110,36,29.52,74.0,11.0014,Holiday
2011-06-11,2011,Jun,0,Saturday,0,Summer,Clear,117,89,28,28.7,79.0,8.9981,Holiday
2011-06-11,2011,Jun,1,Saturday,0,Summer,Clear,77,67,10,28.7,79.0,6.0032,Holiday
2011-06-11,2011,Jun,2,Saturday,0,Summer,Clear,60,50,10,28.7,79.0,7.0015,Holiday
2011-06-11,2011,Jun,3,Saturday,0,Summer,Clear,28,18,10,27.880000000000003,83.0,6.0032,Holiday
2011-06-11,2011,Jun,4,Saturday,0,Summer,Clear,13,9,4,27.880000000000003,79.0,6.0032,Holiday
2011-06-11,2011,Jun,5,Saturday,0,Summer,Clear,16,12,4,27.880000000000003,74.0,8.9981,Holiday
2011-06-11,2011,Jun,6,Saturday,0,Summer,Clear,40,31,9,28.7,61.0,8.9981,Holiday
2011-06-11,2011,Jun,7,Saturday,0,Summer,Clear,68,50,18,29.52,57.99999999999999,12.998000000000001,Holiday
2011-06-11,2011,Jun,8,Saturday,0,Summer,Clear,143,111,32,30.34,57.99999999999999,12.998000000000001,Holiday
2011-06-11,2011,Jun,9,Saturday,0,Summer,Clear,230,171,59,30.34,62.0,8.9981,Holiday
2011-06-11,2011,Jun,10,Saturday,0,Summer,Clear,264,173,91,30.34,57.99999999999999,11.0014,Holiday
2011-06-11,2011,Jun,11,Saturday,0,Summer,Clear,325,215,110,31.16,62.0,8.9981,Holiday
2011-06-11,2011,Jun,12,Saturday,0,Summer,Clear,347,235,112,32.800000000000004,55.00000000000001,15.001299999999999,Holiday
2011-06-11,2011,Jun,13,Saturday,0,Summer,Clear,387,237,150,32.800000000000004,55.00000000000001,12.998000000000001,Holiday
2011-06-11,2011,Jun,14,Saturday,0,Summer,Clear,380,232,148,33.62,49.0,7.0015,Holiday
2011-06-11,2011,Jun,15,Saturday,0,Summer,Clear,374,232,142,33.62,49.0,7.0015,Holiday
2011-06-11,2011,Jun,16,Saturday,0,Summer,Cloudy,394,225,169,32.800000000000004,46.0,12.998000000000001,Holiday
2011-06-11,2011,Jun,17,Saturday,0,Summer,Cloudy,337,190,147,30.34,57.99999999999999,11.0014,Holiday
2011-06-11,2011,Jun,18,Saturday,0,Summer,Cloudy,286,155,131,29.52,62.0,8.9981,Holiday
2011-06-11,2011,Jun,19,Saturday,0,Summer,Clear,264,167,97,28.7,65.0,12.998000000000001,Holiday
2011-06-11,2011,Jun,20,Saturday,0,Summer,Clear,275,180,95,27.880000000000003,74.0,16.997899999999998,Holiday
